ZCTA5CE10,AFFGEOID10,GEOID10,ALAND10,AWATER10,group
04939,8600000US04939,04939,97565099,696634,7
37098,8600000US37098,37098,155630098,23701,7
05450,8600000US05450,05450,307875270,2866951,7
18915,8600000US18915,18915,2727894,0,7
15321,8600000US15321,15321,2823157,0,7
35447,8600000US35447,35447,374222401,10602925,7
35959,8600000US35959,35959,161616137,54141617,7
72438,8600000US72438,72438,144503170,663,7
71945,8600000US71945,71945,185579398,1151878,7
06243,8600000US06243,06243,903761,257961,7
80428,8600000US80428,80428,798462621,5055472,7
80545,8600000US80545,80545,732647595,2625462,7
83342,8600000US83342,83342,3199191646,1345930,7
19973,8600000US19973,19973,203730839,4951729,7
33701,8600000US33701,33701,6908771,3457288,7
33018,8600000US33018,33018,50488537,7222065,7
83672,8600000US83672,83672,1573410665,26792619,7
32680,8600000US32680,32680,647247940,40709541,7
83218,8600000US83218,83218,1039366,0,7
52767,8600000US52767,52767,1727290,1628662,7
06082,8600000US06082,06082,86175224,2442455,7
62087,8600000US62087,62087,7840256,237910,7
66043,8600000US66043,66043,33981843,1525631,7
83202,8600000US83202,83202,365786204,316965,7
20764,8600000US20764,20764,10576062,7504674,7
50840,8600000US50840,50840,129507373,441400,7
49855,8600000US49855,49855,519588360,104735819,7
66775,8600000US66775,66775,67045196,93228,7
49862,8600000US49862,49862,425038068,115501836,7
59870,8600000US59870,59870,657520110,3099408,7
68108,8600000US68108,68108,8351422,249679,7
03911,8600000US03911,03911,900654,2593690,7
39096,8600000US39096,39096,510740691,22592578,7
87420,8600000US87420,87420,1387413692,9106076,7
48157,8600000US48157,48157,2488141,0,7
08402,8600000US08402,08402,3664966,3128863,7
48059,8600000US48059,48059,81793610,18685918,7
28531,8600000US28531,28531,5804739,4161902,7
03602,8600000US03602,03602,150241933,1680222,7
74759,8600000US74759,74759,357979373,3146675,7
10302,8600000US10302,10302,3093432,0,7
57754,8600000US57754,57754,610480485,4706,7
29902,8600000US29902,29902,48402210,29315349,7
16402,8600000US16402,16402,57294371,90102,7
84753,8600000US84753,84753,911819860,158344,7
12776,8600000US12776,12776,284054923,3539036,7
38141,8600000US38141,38141,20210860,13318,7
38041,8600000US38041,38041,260346440,11922298,7
14227,8600000US14227,14227,22365482,40835,7
78598,8600000US78598,78598,14624724,3796053,7
57642,8600000US57642,57642,1510358740,50611090,7
99402,8600000US99402,99402,741892309,4673810,7
98520,8600000US98520,98520,618430763,74611931,7
05743,8600000US05743,05743,256046668,5865554,7
26170,8600000US26170,26170,271672686,7601407,7
97375,8600000US97375,97375,121511161,0,7
98020,8600000US98020,98020,13396307,2513786,7
36345,8600000US36345,36345,318228287,69036,7
35968,8600000US35968,35968,138813996,311492,7
35951,8600000US35951,35951,188624697,2452834,7
35978,8600000US35978,35978,174571134,364314,7
35036,8600000US35036,35036,2145812,0,7
36752,8600000US36752,36752,387098339,14908166,7
17257,8600000US17257,17257,304195027,805692,7
35540,8600000US35540,35540,190975695,1506961,7
35458,8600000US35458,35458,66204893,1280541,7
36768,8600000US36768,36768,624225608,682831,7
85353,8600000US85353,85353,56158675,23377,7
86338,8600000US86338,86338,719733091,0,7
72099,8600000US72099,72099,480780,0,7
72802,8600000US72802,72802,348514933,18932132,7
71842,8600000US71842,71842,199633746,2286359,7
71725,8600000US71725,71725,369977829,38285,7
72856,8600000US72856,72856,335945291,215432,7
71751,8600000US71751,71751,203220752,1746590,7
71744,8600000US71744,71744,1033619259,6799823,7
95223,8600000US95223,95223,744359192,3974551,7
91354,8600000US91354,91354,22598180,2015,7
95482,8600000US95482,95482,805162733,8310782,7
95667,8600000US95667,95667,448627715,1078324,7
95833,8600000US95833,95833,20078370,979054,7
95389,8600000US95389,95389,611334141,3525010,7
96085,8600000US96085,96085,193310664,227821,7
96130,8600000US96130,96130,1242920636,123684302,7
92082,8600000US92082,92082,318249096,195293,7
90822,8600000US90822,90822,420822,0,7
92147,8600000US92147,92147,245231,4571,7
93306,8600000US93306,93306,228103467,1367139,7
95466,8600000US95466,95466,243568653,105252,7
95064,8600000US95064,95064,4857964,0,7
96008,8600000US96008,96008,94129011,267095,7
92278,8600000US92278,92278,2073333,0,7
81122,8600000US81122,81122,1314144084,11200513,7
81650,8600000US81650,81650,2407313524,3864946,7
80293,8600000US80293,80293,15517,0,7
06762,8600000US06762,06762,45091809,1786773,7
81140,8600000US81140,81140,570847815,80882,7
33025,8600000US33025,33025,27951120,867769,7
20535,8600000US20535,20535,12919,0,7
20565,8600000US20565,20565,173126,0,7
06387,8600000US06387,06387,277797,0,7
06042,8600000US06042,06042,27028321,327213,7
33472,8600000US33472,33472,33376973,0,7
34215,8600000US34215,34215,1141986,2100249,7
30816,8600000US30816,30816,338551333,2308831,7
31062,8600000US31062,31062,696373,0,7
30153,8600000US30153,30153,308596994,2592983,7
30581,8600000US30581,30581,519667,0,7
83634,8600000US83634,83634,387964197,1575861,7
83223,8600000US83223,83223,4775289,7570,7
83552,8600000US83552,83552,223604106,705725,7
60466,8600000US60466,60466,16601194,66519,6
60155,8600000US60155,60155,4828536,0,3
61043,8600000US61043,61043,4883555,0,7
61423,8600000US61423,61423,127114399,0,7
61276,8600000US61276,61276,6052165,0,7
46158,8600000US46158,46158,195087514,2683692,7
61553,8600000US61553,61553,690657,0,7
61563,8600000US61563,61563,902896,0,7
47958,8600000US47958,47958,1111689,0,7
46502,8600000US46502,46502,145516,0,7
46142,8600000US46142,46142,38754526,449110,7
47865,8600000US47865,47865,352370,0,7
50119,8600000US50119,50119,39608363,746268,7
50319,8600000US50319,50319,213707,0,7
52209,8600000US52209,52209,95203995,198598,7
50011,8600000US50011,50011,125094,0,7
50141,8600000US50141,50141,93619445,158040,7
52737,8600000US52737,52737,607264,0,7
67016,8600000US67016,67016,781856,0,7
67515,8600000US67515,67515,88116579,0,7
66416,8600000US66416,66416,91072823,115001,7
40210,8600000US40210,40210,8334037,0,7
42129,8600000US42129,42129,525911938,2081965,7
40604,8600000US40604,40604,908537,131000,7
40008,8600000US40008,40008,204266974,6389616,7
42631,8600000US42631,42631,337137,0,7
71259,8600000US71259,71259,245076786,756354,7
71247,8600000US71247,71247,6439521,1069893,7
71209,8600000US71209,71209,23862,9192,7
04464,8600000US04464,04464,518125230,21962065,7
04985,8600000US04985,04985,519193356,14897761,7
71008,8600000US71008,71008,391348243,455861,7
04478,8600000US04478,04478,1027323055,73821258,7
21240,8600000US21240,21240,12553411,1056,7
04992,8600000US04992,04992,151865,0,7
04363,8600000US04363,04363,89742105,2261842,7
21105,8600000US21105,21105,304138,0,7
02723,8600000US02723,02723,4136769,569122,7
01564,8600000US01564,01564,79351943,2752967,7
02109,8600000US02109,02109,451252,292691,7
49903,8600000US49903,49903,480597793,8533470,7
48143,8600000US48143,48143,19271,0,7
49101,8600000US49101,49101,56498229,166856,7
48353,8600000US48353,48353,34677389,1706293,7
48089,8600000US48089,48089,20623886,4898,7
56441,8600000US56441,56441,205560632,21308840,7
55124,8600000US55124,55124,43572537,1759018,7
56464,8600000US56464,56464,657387178,17185331,7
55342,8600000US55342,55342,418590991,15835,7
56557,8600000US56557,56557,637298709,18571425,7
55716,8600000US55716,55716,3447521,34539,7
56639,8600000US56639,56639,781932557,13506870,7
39633,8600000US39633,39633,328910144,1832683,7
65785,8600000US65785,65785,563576139,30162463,7
64065,8600000US64065,64065,1857015,20042,7
64430,8600000US64430,64430,106609364,954261,7
03042,8600000US03042,03042,67401076,404644,7
03456,8600000US03456,03456,67201281,1217456,7
89143,8600000US89143,89143,8864927,0,7
89141,8600000US89141,89141,27662325,0,7
89409,8600000US89409,89409,1139078184,1894606,7
03036,8600000US03036,03036,67201173,316619,7
89501,8600000US89501,89501,1641354,0,7
08240,8600000US08240,08240,4066205,230160,7
07092,8600000US07092,07092,10421649,107231,7
87901,8600000US87901,87901,2089511523,125278500,7
88203,8600000US88203,88203,3826790242,2783935,7
87017,8600000US87017,87017,434833560,569435,7
87746,8600000US87746,87746,1193680617,18999,7
07044,8600000US07044,07044,7193909,54370,7
88268,8600000US88268,88268,385597,0,7
08880,8600000US08880,08880,1704421,250310,7
07311,8600000US07311,07311,75303,0,7
13461,8600000US13461,13461,6004726,0,7
13290,8600000US13290,13290,628043,30039,7
14481,8600000US14481,14481,61560925,0,7
14168,8600000US14168,14168,102648,0,7
59086,8600000US59086,59086,1241403241,2801600,7
59072,8600000US59072,59072,2590048386,6082880,7
59241,8600000US59241,59241,3424972021,6728068,7
14125,8600000US14125,14125,90965669,1875270,7
28315,8600000US28315,28315,165632878,863928,7
28021,8600000US28021,28021,162239297,2746669,7
28077,8600000US28077,28077,1514405,24382,7
27861,8600000US27861,27861,1576350,0,7
10984,8600000US10984,10984,4149729,17457,7
28768,8600000US28768,28768,214833073,526889,7
27883,8600000US27883,27883,198475300,693914,7
27043,8600000US27043,27043,185563399,1845322,7
45363,8600000US45363,45363,60468555,120637,7
43619,8600000US43619,43619,29138849,107656,7
58533,8600000US58533,58533,819059346,3967888,7
58105,8600000US58105,58105,1484250,0,7
12835,8600000US12835,12835,252273484,5089050,7
12207,8600000US12207,12207,2746947,403229,7
10173,8600000US10173,10173,12297,0,7
13843,8600000US13843,13843,140937191,203688,7
10040,8600000US10040,10040,981395,0,7
43914,8600000US43914,43914,1501703,0,7
73441,8600000US73441,73441,9553246,0,7
74010,8600000US74010,74010,851241384,10926299,7
74728,8600000US74728,74728,1026460967,32648562,7
74134,8600000US74134,74134,28571774,1041667,7
74849,8600000US74849,74849,318047164,9778536,7
97486,8600000US97486,97486,169276781,3687270,7
15562,8600000US15562,15562,4203501,15903,7
97038,8600000US97038,97038,323821305,773654,7
97020,8600000US97020,97020,370439,0,7
97741,8600000US97741,97741,908146985,5702507,7
97522,8600000US97522,97522,234587166,407037,7
18072,8600000US18072,18072,39041919,485346,7
19027,8600000US19027,19027,10237785,4072,7
15082,8600000US15082,15082,809430,0,7
15015,8600000US15015,15015,2423450,0,7
15350,8600000US15350,15350,137216,0,7
44901,8600000US44901,44901,303091,0,7
44215,8600000US44215,44215,3811341,537599,7
43458,8600000US43458,43458,2573816,39915,7
45218,8600000US45218,45218,4240091,9630,7
29102,8600000US29102,29102,635553809,21320197,7
02858,8600000US02858,02858,1497067,114285,7
29472,8600000US29472,29472,480663590,2288301,7
16823,8600000US16823,16823,332328394,200986,7
17101,8600000US17101,17101,1227957,1515102,7
29488,8600000US29488,29488,595927825,1528201,7
29046,8600000US29046,29046,6456051,25174,7
29115,8600000US29115,29115,338136340,2056277,7
37660,8600000US37660,37660,171512645,2282639,7
37748,8600000US37748,37748,264796629,14662501,7
38301,8600000US38301,38301,427491885,617738,7
37122,8600000US37122,37122,290003047,17108954,7
37338,8600000US37338,37338,195065100,199083,7
15539,8600000US15539,15539,3567577,0,7
18434,8600000US18434,18434,17208316,125804,7
15140,8600000US15140,15140,1308209,0,7
15693,8600000US15693,15693,179062,0,7
19542,8600000US19542,19542,120316,0,7
15315,8600000US15315,15315,3425858,0,7
78644,8600000US78644,78644,483324960,1847144,7
79261,8600000US79261,79261,586469251,6651365,7
75780,8600000US75780,75780,3255395,0,7
78521,8600000US78521,78521,241290797,72240871,7
79108,8600000US79108,79108,428476689,5598469,7
79245,8600000US79245,79245,674020700,5298494,7
75160,8600000US75160,75160,310745190,2090022,7
78003,8600000US78003,78003,584665359,5746962,7
79413,8600000US79413,79413,12376714,209062,7
75158,8600000US75158,75158,227734418,2879696,7
77871,8600000US77871,77871,511896995,4254662,7
75210,8600000US75210,75210,5844377,394735,7
76164,8600000US76164,76164,10195435,49850,7
76798,8600000US76798,76798,90399,0,7
75859,8600000US75859,75859,305734442,48532792,7
75840,8600000US75840,75840,707870744,11494197,7
77443,8600000US77443,77443,788374,1732,7
79504,8600000US79504,79504,971429134,1601271,7
78881,8600000US78881,78881,634475881,3000808,7
37145,8600000US37145,37145,181548405,171695,7
38581,8600000US38581,38581,257397730,3260871,7
79085,8600000US79085,79085,3016821,0,7
22031,8600000US22031,22031,17672076,138871,7
20132,8600000US20132,20132,214732638,1928904,7
22960,8600000US22960,22960,332214439,5244858,7
24350,8600000US24350,24350,122922831,1849614,7
84003,8600000US84003,84003,149766560,177362,7
22845,8600000US22845,22845,3422513,3920,7
23069,8600000US23069,23069,141224248,2223268,7
24412,8600000US24412,24412,6793365,34873,7
98836,8600000US98836,98836,19786088,157461,7
23047,8600000US23047,23047,122778598,2057305,7
24599,8600000US24599,24599,121179063,920522,7
26234,8600000US26234,26234,137407314,0,7
25432,8600000US25432,25432,2129714,0,7
26763,8600000US26763,26763,122214143,1502112,7
26452,8600000US26452,26452,323717531,1471297,7
25156,8600000US25156,25156,654481,691475,7
24851,8600000US24851,24851,1939045,142004,7
05766,8600000US05766,05766,118297320,415773,7
84070,8600000US84070,84070,18629876,0,7
82601,8600000US82601,82601,1476904369,5268268,7
82329,8600000US82329,82329,1891714805,2302347,7
53125,8600000US53125,53125,14135178,4860890,7
82215,8600000US82215,82215,208461603,8056012,7
82727,8600000US82727,82727,1233342971,1551816,7
80264,8600000US80264,80264,19282,0,7
35446,8600000US35446,35446,157676332,1772630,7
95421,8600000US95421,95421,561075420,810418,7
19936,8600000US19936,19936,572562,0,7
20551,8600000US20551,20551,23513,0,7
54843,8600000US54843,54843,1139763811,156997898,7
05345,8600000US05345,05345,129882299,799011,7
25557,8600000US25557,25557,116865764,777187,7
54136,8600000US54136,54136,5356791,404285,7
84773,8600000US84773,84773,259789765,26898,7
64453,8600000US64453,64453,97396787,0,7
08246,8600000US08246,08246,839979,0,7
58643,8600000US58643,58643,761128949,3467378,7
43805,8600000US43805,43805,3091143,37548,7
08821,8600000US08821,08821,774756,0,7
30218,8600000US30218,30218,174486687,2506237,7
48610,8600000US48610,48610,304261958,3862013,7
04949,8600000US04949,04949,67340164,6213267,7
39746,8600000US39746,39746,234646496,4063384,7
47809,8600000US47809,47809,454436,0,7
48180,8600000US48180,48180,61116834,95634,7
20615,8600000US20615,20615,1883246,220895,7
24577,8600000US24577,24577,497249366,2863309,7
98824,8600000US98824,98824,990405,0,7
75441,8600000US75441,75441,18240205,74675,7
45203,8600000US45203,45203,3288289,139947,7
74522,8600000US74522,74522,2118515,0,7
16331,8600000US16331,16331,3410082,14252,7
35570,8600000US35570,35570,619017957,250668,7
85341,8600000US85341,85341,3650840,0,7
72459,8600000US72459,72459,257543167,668375,7
71765,8600000US71765,71765,513589957,12799856,7
93920,8600000US93920,93920,955399019,20976564,7
92407,8600000US92407,92407,162884061,1852288,7
20018,8600000US20018,20018,7814415,32774,7
81326,8600000US81326,81326,647730771,215419,7
85546,8600000US85546,85546,1747271060,9390228,7
83469,8600000US83469,83469,1204865596,482280,7
06510,8600000US06510,06510,623595,0,7
83429,8600000US83429,83429,1455110647,62053249,7
93932,8600000US93932,93932,260864277,548914,7
32531,8600000US32531,32531,563101077,6044400,7
20016,8600000US20016,20016,11499360,392740,7
95843,8600000US95843,95843,16701380,0,7
19736,8600000US19736,19736,343560,14400,7
31419,8600000US31419,31419,164160332,12351090,7
47713,8600000US47713,47713,9971700,255943,7
70344,8600000US70344,70344,266389344,661452780,7
04742,8600000US04742,04742,198521934,4411926,7
04108,8600000US04108,04108,3084821,1703927,7
62931,8600000US62931,62931,266918585,2461231,7
40823,8600000US40823,40823,150124522,562203,7
41503,8600000US41503,41503,3826758,0,7
21777,8600000US21777,21777,5445722,2348483,7
21540,8600000US21540,21540,698921,110414,7
55043,8600000US55043,55043,10053436,5444753,7
55612,8600000US55612,55612,419983839,30849854,7
42171,8600000US42171,42171,262710975,1361703,7
02647,8600000US02647,02647,1226878,477502,7
59736,8600000US59736,59736,1094505143,1775689,7
04010,8600000US04010,04010,115175439,2547323,7
11709,8600000US11709,11709,3913956,1307759,7
07670,8600000US07670,07670,12147838,1513108,7
58552,8600000US58552,58552,1416184593,34889758,7
28734,8600000US28734,28734,780221859,3366979,7
56349,8600000US56349,56349,110674896,19507154,7
74948,8600000US74948,74948,564913581,11141348,7
03032,8600000US03032,03032,65271670,9067444,7
73439,8600000US73439,73439,331623634,29965375,7
03862,8600000US03862,03862,35952955,119783,7
11229,8600000US11229,11229,5591103,147610,7
07974,8600000US07974,07974,10337645,64598,7
03052,8600000US03052,03052,38671268,906768,7
75412,8600000US75412,75412,393461599,3811902,7
75932,8600000US75932,75932,324779269,9584933,7
75633,8600000US75633,75633,825669426,22008150,7
75488,8600000US75488,75488,303057779,4072016,7
98331,8600000US98331,98331,2022056577,125525141,7
98353,8600000US98353,98353,2078858,3000894,7
24093,8600000US24093,24093,13390572,2106942,7
24740,8600000US24740,24740,415309470,1490606,7
97138,8600000US97138,97138,330302790,3562158,7
16937,8600000US16937,16937,19005917,12837,7
57641,8600000US57641,57641,849555058,3089109,7
15901,8600000US15901,15901,3836790,140147,7
35150,8600000US35150,35150,163133576,2864379,7
36265,8600000US36265,36265,257644772,798217,7
35053,8600000US35053,35053,124205343,23460872,7
36688,8600000US36688,36688,1388219,0,7
36742,8600000US36742,36742,294597244,4829596,7
36075,8600000US36075,36075,236980566,2848421,7
35559,8600000US35559,35559,1698657,0,7
85646,8600000US85646,85646,333206475,146985,7
86434,8600000US86434,86434,2024337456,4477510,7
71852,8600000US71852,71852,701724783,2697706,7
72223,8600000US72223,72223,155141968,5021850,7
71638,8600000US71638,71638,601015067,12390534,7
71865,8600000US71865,71865,1575683,0,7
71772,8600000US71772,71772,324698,0,7
